LAUNCHES_REC_ID|NOTAM_REC_ID|LowerAltitude|UpperAltitude|IssueTime|StartTime|StopTime|E_CODE,,,,,,,,,,,,,,,
312|388060|50000|999000|2017-04-30 03:29:00|2017-05-01 10:25:00|2017-05-01 13:54:00|AIRSPACE R2933 ACT 5000FT-UNL,,,,,,,,,,,,,,,
312|388061|0|999000|2017-04-30 03:29:00|2017-05-01 10:25:00|2017-05-01 13:54:00|AIRSPACE R2934 ACT SFC-UNL,,,,,,,,,,,,,,,
312|388238|180000|180000|2017-04-30 05:02:00|2017-05-01 10:25:00|2017-05-01 13:54:00|FL..AIRSPACE KENNEDY SPACE CENTER, FL TEMPORARY FLIGHT RESTRICTIONS  KENNEDY SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FROM THE SURFACE TO FL180, WITHIN THE FOLLOWING AREA: BEGINNING AT 285116N 804219W TO 290730N 803000W THENCE CLOCKWISE VIA A 30 NAUTICAL MILE ARC CENTERED AT 283703N 803647W TO 281330N 801600W TO 282501N 803029W TO 282501N 803759W TO 282501N 804144W TO 283121N 804349W TO 283801N 804701W TO 284910N 805044W TO 285116N 804714W TO 285116N 804219W. MIAMI  CENTER, PHONE 305 716 1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION. .,,,,,
407|951929|0|180000|2018-06-01 06:18:00|2018-06-04 02:24:00|2018-06-04 09:21:00|STNR ALT RESERVATION CAPE ATC ASSIGNED AIRSPACE ACT FOR A ROCKET LAUNCH. MIAMI CENTER WILL NOT APPROVE IFR FLTS AND VFR SHOULD EXERCISE EXTREME CAUTION WI AN AREA DEFINED AS 2847N08050W TO 2847N08021W TO 2847N07950W TO 2825N07950W TO 2825N08030W TO 2825N08041W TO 2831N08044W TO 2838N08047W TO POINT OF ORIGIN. THIS ALT RESERVATION ENCOMPASSES PORTIONS OF R2933, R2934, AND W497A.,,,,,,,,,,,,,
407|951860|0|50000|2018-06-02 19:29:00|2018-06-04 02:24:00|2018-06-04 09:21:00|W497A ACT,,,,,,,,,,,,,,,
407|951863|0|50000|2018-06-02 19:29:00|2018-06-04 02:24:00|2018-06-04 09:21:00|W497A ACT,,,,,,,,,,,,,,,
407|950586|0|180000|2018-06-01 06:18:00|2018-06-04 03:54:00|2018-06-04 09:21:00|FL..AIRSPACE CAPE CANAVERAL FL..TEMPORARY FLIGHT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
407|950587|0|180000|2018-06-01 06:18:00|2018-06-04 03:54:00|2018-06-04 09:21:00|FL..AIRSPACE CAPE CANAVERAL FL..TEMPORARY FLIGHT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
407|951930|0|180000|2018-06-01 06:20:00|2018-06-04 03:54:00|2018-06-04 09:21:00|CAPE CANAVERAL FL..TEMPORARY FLIGHT RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S. REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A 30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
407|951932|0|180000|2018-06-01 06:20:00|2018-06-04 03:54:00|2018-06-04 09:21:00|TEMPORARY FLIGHT RESTRICTION.  PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
407|951861|0|999000|2018-06-02 20:59:00|2018-06-04 03:54:00|2018-06-04 09:21:00|AIRSPACE R2934 ACT SFC-UNL,,,,,,,,,,,,,,,
407|951862|50000|999000|2018-06-02 20:59:00|2018-06-04 03:54:00|2018-06-04 09:21:00|AIRSPACE R2933 ACT 5000FT-UNL,,,,,,,,,,,,,,,
512|1608023|0|50000|2020-03-25 20:38:00|2020-03-26 16:57:00|2020-03-26 21:37:00|W497A ACT,,,,,,,,,,,,,,,
512|1608074|0|50000|2020-03-25 20:49:00|2020-03-26 16:57:00|2020-03-26 21:37:00|W497A ACT,,,,,,,,,,,,,,,
512|1612522|0|180000|2020-03-24 18:58:00|2020-03-26 18:27:00|2020-03-26 21:37:00|CAPE CANAVERAL FL..TEMPORARY FLIGHT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
512|1612521|0|180000|2020-03-24 18:59:00|2020-03-26 18:27:00|2020-03-26 21:37:00|CAPE CANAVERAL FL..TEMPORARY FLIGHT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
512|1608021|0|999000|2020-03-25 20:38:00|2020-03-26 18:27:00|2020-03-26 21:37:00|AIRSPACE R2934 ACT SFC-UNL,,,,,,,,,,,,,,,
512|1608022|50000|999000|2020-03-25 20:38:00|2020-03-26 18:27:00|2020-03-26 21:37:00|AIRSPACE R2933 ACT 5000FT-UNL,,,,,,,,,,,,,,,
305|346503|0|180000|2017-03-16 10:22:00|2017-03-18 21:44:00|2017-03-19 01:34:00|STATIONARY ALTITUDE RESERVATION CAPE ATCAA ACT FOR A ROCKET LAUNCH. MIAMI CENTER WILL NOT APPROVE IFR FLIGHTS AND VFR SHOULD EXERCISE EXTREME CAUTION WI AN AREA DEFINED AS 2847N08050W TO 2847N08021W TO 2847N07950W TO 2825N07950W TO 2825N08030W TO 2825N08041W TO 2831N08044W TO 2838N08047W TO POINT OF ORIGIN. THIS ALTRV ENCOMPASSES PORTIONS OF R2933, R2934,  AND W497A.,,,,,,,,,,,,,
305|346554|180000|180000|2017-03-16 10:49:00|2017-03-18 23:14:00|2017-03-19 01:34:00|FL..AIRSPACE KENNEDY SPACE CENTER, FL..TEMPORARY FLIGHT RESTRICTIONS KENNEDY SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FROM THE SURFACE TO FL180, WITHIN THE FOLLOWING AREA: BEGINNING AT 285116N 804219W TO 290730N 803000W THENCE CLOCKWISE VIA A 30 NAUTICAL MILE ARC CENTERED AT 283703N 803647W TO 281330N 801600W TO 282501N 803029W TO 282501N 803759W TO 282501N 804144W TO 283121N 804349W TO 283801N 804701W TO 284910N 805044W TO 285116N 804714W TO 285116N 804219W. MIAMI CENTER, PHONE 305 716 1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION. .,,,,,
305|346555|180000|180000|2017-03-16 10:49:00|2017-03-18 23:14:00|2017-03-19 01:34:00|FL..AIRSPACE KENNEDY SPACE CENTER, FL..TEMPORARY FLIGHT RESTRICTIONS KENNEDY SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FROM THE SURFACE TO FL180, WITHIN THE FOLLOWING AREA: BEGINNING AT 285116N 804219W TO 290730N 803000W THENCE CLOCKWISE VIA A 30 NAUTICAL MILE ARC CENTERED AT 283703N 803647W TO 281330N 801600W TO 282501N 803029W TO 282501N 803759W TO 282501N 804144W TO 283121N 804349W TO 283801N 804701W TO 284910N 805044W TO 285116N 804714W TO 285116N 804219W. MIAMI CENTER, PHONE 305 716 1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION. .,,,,,
305|346573|180000|180000|2017-03-16 10:50:00|2017-03-18 23:14:00|2017-03-19 01:34:00|KENNEDY SPACE CENTER, FL..TEMPORARY FLIGHT RESTRICTIONS KENNEDY SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FROM THE SURFACE TO FL180, WITHIN THE FOLLOWING AREA: BEGINNING AT 285116N 804219W TO 290730N 803000W THENCE CLOCKWISE VIA A 30 NAUTICAL MILE ARC CENTERED AT 283703N 803647W TO 281330N 801600W TO 282501N 803029W TO 282501N 803759W TO 282501N 804144W TO 283121N 804349W TO 283801N 804701W TO 284910N 805044W TO 285116N 804714W TO 285116N 804219W. MIAMI CENTER, PHONE 305 716 1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION.,,,,,
305|346572|180000|180000|2017-03-16 10:51:00|2017-03-18 23:14:00|2017-03-19 01:34:00|KENNEDY SPACE CENTER, FL..TEMPORARY FLIGHT RESTRICTIONS KENNEDY  SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FROM THE SURFACE TO FL180, WITHIN THE FOLLOWING AREA: BEGINNING AT 285116N 804219W TO 290730N 803000W THENCE CLOCKWISE VIA A 30 NAUTICAL MILE ARC CENTERED AT 283703N 803647W TO 281330N 801600W TO 282501N 803029W TO 282501N 803759W TO 282501N 804144W TO 283121N 804349W TO 283801N 804701W TO 284910N 805044W TO 285116N 804714W TO 285116N 804219W. MIAMI CENTER, PHONE 305 716 1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION.,,,,,
305|350454|0|999000|2017-03-17 16:19:00|2017-03-18 23:14:00|2017-03-19 01:34:00|AIRSPACE R2934 ACT SFC-UNL,,,,,,,,,,,,,,,
305|350455|50000|999000|2017-03-17 16:19:00|2017-03-18 23:14:00|2017-03-19 01:34:00|AIRSPACE R2933 ACT 5000FT-UNL,,,,,,,,,,,,,,,
260|69801|0|180000|2016-07-25 10:13:00|2016-07-28 10:37:00|2016-07-28 14:12:00|STATIONARY ALTITUDE RESERVATION CAPE AIR TRAFFIC CONTROL  ASSIGNED AIRSPACE ACT FOR A ROCKET LAUNCH. MIAMI CENTER WILL  NOT APPROVE IFR FLIGHTS AND VFR SHOULD EXERCISE EXTREME CAUTION  WI AN AREA DEFINED AS 2847N08050W TO 2847N08021W TO 2847N07950W  TO 2825N07950W TO 2825N08030W TO 2825N08041W TO 2831N08044W TO  2838N08047W TO POINT OF ORIGIN. THIS ALTITUDE RESERVATION ENCOMPASSES PORTIONS OF R2933, R2934, AND W497A.,,,,,,,,,,,,,
260|64458|0|50000|2016-07-27 03:39:00|2016-07-28 10:37:00|2016-07-28 14:12:00|W497A ACT,,,,,,,,,,,,,,,
260|64459|0|50000|2016-07-27 03:40:00|2016-07-28 10:37:00|2016-07-28 14:12:00|W497A ACT,,,,,,,,,,,,,,,
260|62745|0|180000|2016-07-25 10:38:00|2016-07-28 12:07:00|2016-07-28 14:12:00|FL..AIRSPACE KENNEDY SPACE CENTER, FL..TEMPORARY FLIGHT RESTRICTIONS KENNEDY SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN ACFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FM THE SFC-FL180, WI AN AREA DEFINED AS 285116N804219W TO 290730N803000W THENCE CLOCKWISE VIA A 30 NM ARC CENTERED AT 283703N803647W TO 281330N801600W TO 282501N803029W TO 282501N803759W TO 282501N804144W TO 283121N804349W TO  283801N804701W TO 284910N805044W TO 285116N804714W TO  285116N804219W. MIAMI ARTCC, PHONE 305-716-1589, IS THE FAA  COORDINATING FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS  OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPS. THIS AREA ENCOMPASSES  R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G.  ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION.,,,,,
260|69764|0|180000|2016-07-25 10:45:00|2016-07-28 12:07:00|2016-07-28 14:12:00|KENNEDY SPACE CENTER, FL..TEMPORARY FLIGHT RESTRICTIONS KENNEDY  SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF  THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS  CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN ACFT OF U.S.  REGISTRY ARE PROHIBITED AT ANY ALTITUDE FM THE SFC-FL180, WI AN  AREA DEFINED AS 285116N804219W TO 290730N803000W THENCE CLOCKWISE  VIA A 30 NM ARC CENTERED AT 283703N803647W TO 281330N801600W TO  282501N803029W TO 282501N803759W TO 282501N804144W TO  283121N804349W TO 283801N804701W TO 284910N805044W TO  285116N804714W TO 285116N804219W. MIAMI ARTCC, PHONE 305-716-1589,  IS THE FAA COORDINATING FACILITY AND MAY BE CONTACTED FOR THE  CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPS. THIS  AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F,  W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE  ACTIVE IN CONJUNCTION WITH THE OPS. PILOTS SHALL CONSULT ALL NOTAMS  REGARDING THIS OPERATION.,,,,,
260|64757|50000|999000|2016-07-27 05:10:00|2016-07-28 12:07:00|2016-07-28 14:12:00|AIRSPACE R2933 ACT 5000FT-UNL,,,,,,,,,,,,,,,
260|64758|0|999000|2016-07-27 05:10:00|2016-07-28 12:07:00|2016-07-28 14:12:00|AIRSPACE R2934 ACT SFC-UNL,,,,,,,,,,,,,,,
307|360848|0|180000|2017-03-28 12:58:00|2017-03-30 20:22:00|2017-03-31 01:49:00|STNR ALT RESERVATION CAPE ATCAA ACT FOR A ROCKET LAUNCH.  MIAMI CENTER WILL NOT APPROVE IFR FLTS AND VFR SHOULD EXERCISE  EXTREME CAUTION WI AN AREA DEFINED AS 2847N08050W TO  2847N08021W TO 2847N07950W TO 2825N07950W TO 2825N08030W TO  2825N08041W TO 2831N08044W TO 2838N08047W TO POINT OF ORIGIN.  THIS ALT RESERVATION ENCOMPASSES PORTIONS OF R2933, R2934, AND W497A.,,,,,,,,,,,,,
307|361251|0|50000|2017-03-29 13:38:00|2017-03-30 20:22:00|2017-03-31 01:49:00|W497A ACT,,,,,,,,,,,,,,,
307|358720|180000|180000|2017-03-28 12:13:00|2017-03-30 21:52:00|2017-03-31 01:49:00|AIRSPACE TEMPORARY FLIGHT RESTRICTIONS KENNEDY SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FROM THE SURFACE TO FL180, WI THE FOLLOWING AREA: 285116N804219W TO 290730N803000W THENCE CLOCKWISE VIA A 30 NAUTICAL MILE ARC CENTERED AT 283703N803647W TO 281330N801600W TO 282501N803029W TO 282501N803759W TO 282501N804144W TO 283121N804349W TO 283801N804701W TO 284910N805044W TO 285116N804714W TO 285116N804219W. MIAMI CENTER, PHONE 305-716-1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION. .,,,,,,
307|358721|180000|180000|2017-03-28 12:14:00|2017-03-30 21:52:00|2017-03-31 01:49:00|AIRSPACE TEMPORARY FLIGHT RESTRICTIONS KENNEDY SPACE CENTER SPACE OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FROM THE SURFACE TO FL180, WI THE FOLLOWING AREA: 285116N804219W TO 290730N803000W THENCE CLOCKWISE VIA A 30 NAUTICAL MILE ARC CENTERED AT 283703N803647W TO 281330N801600W TO 282501N803029W TO 282501N803759W TO 282501N804144W TO 283121N804349W TO 283801N804701W TO 284910N805044W TO 285116N804714W TO 285116N804219W. MIAMI CENTER, PHONE 305-716-1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION. .,,,,,,
307|360850|0|180000|2017-03-28 12:17:00|2017-03-30 21:52:00|2017-03-31 01:49:00|TEMPORARY FLIGHT RESTRICTIONS KENNEDY SPACE CENTER SPACE  OPERATIONS AREA. PURSUANT TO SECTION 91.143 OF THE CODE OF  FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE FROM THE SURFACE TO FL180, WI THE FOLLOWING AREA: 285116N804219W TO 290730N803000W THENCE CLOCKWISE VIA A 30 NAUTICAL MILE ARC CENTERED AT 283703N803647W TO 281330N801600W TO 282501N803029W TO 282501N803759W TO 282501N804144W TO 283121N804349W TO 283801N804701W TO 284910N805044W TO 285116N804714W TO 285116N804219W. MIAMI CENTER, PHONE 305-716-1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION.,,,,,,
