LAUNCHES_REC_ID,NOTAM_REC_ID,LowerAltitude,UpperAltitude,IssueTime,StartTime,StopTime,E_CODE,,,,
473,1380144,0,999000,7/23/19 22:49,7/24/19 12:00,7/24/19 22:00,AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK VS13 190724120001  1907241200 1907242200  BUTPA 1300S13030E 1630S13130E DIGLA POLEV APOMA MACLA PKS  RTS/PKS H319 TARAL Y59 TESAT YSSY  RMK/AUSOTS GROUP A . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1383601,0,89000,7/23/19 0:02,7/24/19 13:00,7/24/19 22:00,DANGER AREA LYD14 (ORESAC) ACT. ENTRY ONLY BY ATC AUTHORIZATION.,,,,
473,1378054,0,6.00E+05,7/23/19 12:18,7/24/19 13:00,7/24/19 22:00,W151F ACT,,,,
473,1378065,0,6.00E+05,7/23/19 12:18,7/24/19 13:00,7/24/19 22:00,W151F ACT,,,,
473,1380142,0,999000,7/23/19 22:47,7/24/19 13:00,7/24/19 22:00,AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK YS13 190724120001  1907241300 1907242200  SAPDA DOMOM OSOTO PD GUKON 25S125E 2730S13000E CARTS KIRST KADUV  PKS  RTS/PKS H319 TARAL Y59 TESAT YSSY  RMK/AUSOTS GROUP A . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1380145,0,999000,7/23/19 22:47,7/24/19 13:00,7/24/19 22:00,AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK YS13 190724120001  1907241300 1907242200  SAPDA DOMOM OSOTO PD GUKON 25S125E 2730S13000E CARTS KIRST KADUV  PKS  RTS/PKS H319 TARAL Y59 TESAT YSSY  RMK/AUSOTS GROUP A . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1380147,0,999000,7/23/19 22:51,7/24/19 13:00,7/24/19 22:00,AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK YM13 190724120001  1907241300 1907242200  SAPDA DOMOM OSOTO PD GUKON BIDAP LANOP RUSAD WHA STEFF  RTS/STEFF DANKS Y12 ARBEY H119 ML YMML  RMK/AUSOTS GROUP A NOTE TRACK VALIDITY END TIME 2200 . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1380165,0,999000,7/23/19 22:51,7/24/19 13:00,7/24/19 22:00,AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK YM13 190724120001  1907241300 1907242200  SAPDA DOMOM OSOTO PD GUKON BIDAP LANOP RUSAD WHA STEFF  RTS/STEFF DANKS Y12 ARBEY H119 ML YMML  RMK/AUSOTS GROUP A NOTE TRACK VALIDITY END TIME 2200 . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1380146,0,999000,7/23/19 22:53,7/24/19 13:00,7/24/19 22:00,AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK YB13 190724120001  1907241300 1907242200  SAPDA DOMOM 20S120E 2300S12430E CELIA AYE SWEED NIKIL UNVAT  RTS/UNVAT V327 HAWKE Y491 SMOKA Y177 BN YBBN  RMK/AUSOTS GROUP A . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1380163,0,999000,7/23/19 22:53,7/24/19 13:00,7/24/19 22:00,AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK YB13 190724120001  1907241300 1907242200  SAPDA DOMOM 20S120E 2300S12430E CELIA AYE SWEED NIKIL UNVAT  RTS/UNVAT V327 HAWKE Y491 SMOKA Y177 BN YBBN  RMK/AUSOTS GROUP A . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1379239,0,999000,7/23/19 16:52,7/24/19 9:00,7/24/19 22:00,AUSOTS GROUP B DOMESTIC FLEX TRACKS ACT TDM TRK XB13 190724060001  1907240900 1907242200  ELATI MUTMI TATOD METAB SAKTO PD KADUN NONAX 26S130E ARENI GOMUL  THENA CMU BEBAK  RTS/BEBAK OK AGIVA PARRY Y195 GLENN BN YBBN  RMK/AUSOTS GROUP B . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1378624,0,999000,7/24/19 6:52,7/24/19 14:00,7/24/19 22:00,CLR DELIVERY 118.35 U/S USE 866-640-4124 ,,,,
473,1381372,1000,180000,7/24/19 4:03,7/24/19 17:00,7/24/19 17:59,AIRSPACE YUKON 4 MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1382210,3000,180000,7/24/19 7:23,7/24/19 17:00,7/24/19 19:00,AIRSPACE HAYS MOA ACT 300FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1381384,80000,180000,7/24/19 4:03,7/24/19 17:00,7/24/19 19:30,AIRSPACE LINCOLN MOA ACT 8000FT UP TO BUT NOT INCLUDING FL180,,,,
473,1379515,0,999000,7/24/19 9:40,7/24/19 17:00,7/24/19 21:00,MBST/WS DETECTION SYSTEM NOT AVBL ,,,,
473,1384143,160000,999000,7/21/19 3:26,7/24/19 17:00,7/24/19 22:00,BLACK SKY WEST 19-3 STNR ALT RESERVATION WI AN AREA DEFINED AS 15NM RADIUS OF 3528N09731W.,,,,
473,1384141,160000,230000,7/21/19 3:27,7/24/19 17:00,7/24/19 22:00,BLACK SKY WEST 19-3 STNR ALT RESERVATION WI  AN AREA DEFINED AS 15NM RADIUS OF 3528N09731W.,,,,
473,1377993,0,999000,7/24/19 5:11,7/24/19 17:00,7/24/19 22:00,VLP 1 UNAVBL FROM 1700-2200Z (1300-1800L) DUE TO COMPASS ROSE ACTIVITY.,,,,
473,1381173,0,999000,7/20/19 23:47,7/24/19 17:00,7/24/19 22:30,DME 17R &apos;IKM&apos; CH48X AND DME 35L &apos;IBD&apos; CH18X  ON TEST DO NOT USE. ,,,,
473,1382821,0,999000,7/24/19 9:54,7/24/19 17:00,7/24/19 22:30,AD NOT AVBL FOR ALTN EXCEPT EMERGENCY FLIGHT DUE TO STAND  SHORTAGE. ,,,,
473,1379232,0,999000,7/23/19 16:53,7/24/19 9:00,7/24/19 22:00,AUSOTS GROUP B DOMESTIC FLEX TRACKS ACT TDM TRK XS13 190724060001  1907240900 1907242200  ELATI MUTMI TATOD METAB SAKTO PD GUKON 25S125E 2730S13000E CARTS  KIRST KADUV PKS  RTS/PKS H319 TARAL Y59 TESAT YSSY  RMK/AUSOTS GROUP B . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1380702,0,135000,7/24/19 1:19,7/24/19 17:00,7/24/19 23:59,OPR HR OF ATS,,,,
473,1381373,2000,30000,7/24/19 4:03,7/24/19 17:00,7/25/19 2:00,AIRSPACE EGLIN B MOA ACT 200FT-3000FT,,,,
473,1381375,2000,30000,7/24/19 4:03,7/24/19 17:00,7/25/19 2:00,AIRSPACE EGLIN A EAST MOA ACT 200FT-3000FT,,,,
473,1381386,2000,30000,7/24/19 4:03,7/24/19 17:00,7/25/19 2:00,AIRSPACE EGLIN A WEST MOA ACT 200FT-3000FT,,,,
473,1381847,0,999000,7/24/19 6:00,7/24/19 17:00,7/25/19 5:00,AIS/ARO HR SER EXTENDED. ,,,,
473,1381639,1.00E+05,180000,7/24/19 5:03,7/24/19 18:00,7/24/19 22:00,AIRSPACE DOME MOA ACT 10000FT UP TO BUT NOT INCLUDING FL180,,,,
473,1378282,1000,180000,7/24/19 6:03,7/24/19 19:00,7/24/19 22:00,AIRSPACE HOG A MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1378282,1000,180000,7/24/19 6:03,7/24/19 19:00,7/24/19 22:00,AIRSPACE HOG A MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1378282,1000,180000,7/24/19 6:03,7/24/19 19:00,7/24/19 22:00,AIRSPACE HOG A MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1378282,1000,180000,7/24/19 6:03,7/24/19 19:00,7/24/19 22:00,AIRSPACE HOG A MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1379235,0,999000,7/23/19 16:53,7/24/19 9:00,7/24/19 22:00,AUSOTS GROUP B DOMESTIC FLEX TRACKS ACT TDM TRK XS13 190724060001  1907240900 1907242200  ELATI MUTMI TATOD METAB SAKTO PD GUKON 25S125E 2730S13000E CARTS  KIRST KADUV PKS  RTS/PKS H319 TARAL Y59 TESAT YSSY  RMK/AUSOTS GROUP B . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1381852,1000,180000,7/24/19 6:03,7/24/19 19:00,7/24/19 22:00,AIRSPACE HOG B MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1381852,1000,180000,7/24/19 6:03,7/24/19 19:00,7/24/19 22:00,AIRSPACE HOG B MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1381852,1000,180000,7/24/19 6:03,7/24/19 19:00,7/24/19 22:00,AIRSPACE HOG B MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1381852,1000,180000,7/24/19 6:03,7/24/19 19:00,7/24/19 22:00,AIRSPACE HOG B MOA ACT 100FT AGL UP TO BUT NOT INCLUDING FL180,,,,
473,1382316,0,999000,7/24/19 7:41,7/24/19 19:00,7/24/19 22:00,FLOW CTL AT FIR BDRY AS FLW,,,,
473,1381044,0,999000,7/24/19 13:47,7/24/19 20:47,7/24/19 22:00,ATS AND MET OBS OPR HR EXTENDED REF AIP AD 2 LIMZ 1-1 ,,,,
473,1375101,0,999000,7/23/19 16:56,7/24/19 9:00,7/24/19 22:00,AUSOTS GROUP B DOMESTIC FLEX TRACKS ACT TDM TRK XM13 190724060001  1907240900 1907242200  ELATI MUTMI TATOD METAB SAKTO PD GUKON BIDAP LANOP RUSAD WHA STEFF  RTS/STEFF DANKS Y12 ARBEY H119 ML YMML  RMK/AUSOTS GROUP B . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1379240,0,999000,7/23/19 16:56,7/24/19 9:00,7/24/19 22:00,AUSOTS GROUP B DOMESTIC FLEX TRACKS ACT TDM TRK XM13 190724060001  1907240900 1907242200  ELATI MUTMI TATOD METAB SAKTO PD GUKON BIDAP LANOP RUSAD WHA STEFF  RTS/STEFF DANKS Y12 ARBEY H119 ML YMML  RMK/AUSOTS GROUP B . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1375333,0,999000,7/23/19 18:01,7/24/19 11:00,7/24/19 22:00,AUSOTS GROUP B DOMESTIC FLEX TRACKS ACT TDM TRK SX23 190724110001  1907241100 1907242200  WOONA KAMBI FAGIN 33S127E 32S124E TROFE WEEDA 25S114E 20S109E  15S103E 10S097E 0600S09330E ELATI  RTS/YSSY TESAT A576 KADOM H44 MAXEM Q60 WOONA  RMK/AUSOTS GROUP B . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
473,1379551,0,999000,7/23/19 18:01,7/24/19 11:00,7/24/19 22:00,AUSOTS GROUP B DOMESTIC FLEX TRACKS ACT TDM TRK SX23 190724110001  1907241100 1907242200  WOONA KAMBI FAGIN 33S127E 32S124E TROFE WEEDA 25S114E 20S109E  15S103E 10S097E 0600S09330E ELATI  RTS/YSSY TESAT A576 KADOM H44 MAXEM Q60 WOONA  RMK/AUSOTS GROUP B . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP ,,,,
443,1183226,0,999000,1/10/19 5:20,1/11/19 12:01,1/11/19 16:09,W532S ACT,,,,
443,1183240,0,999000,1/10/19 5:22,1/11/19 12:01,1/11/19 16:09,W532S ACT,,,,
443,1186313,5000,999000,1/11/19 0:05,1/11/19 14:01,1/11/19 16:09,AIRSPACE R2534B ACT 500FT AGL-UNL,,,,
443,1186317,5000,999000,1/11/19 0:05,1/11/19 14:01,1/11/19 16:09,AIRSPACE R2534A ACT 500FT AGL-UNL,,,,
443,1183723,0,NA,1/10/19 7:15,1/11/19 14:46,1/11/19 16:09,AIRSPACE DCC 2ROPS AIROP DO-1901 PART A STNR ALT RESERVATION WI AN AREA DEFINED AS 3439N12038W TO 3439N12033W TO 3419N12027W TO 3400N12026W TO 3346N12025W TO 3346N12027W TO 3351N12029W TO 3423N12037W TO POINT OF ORIGIN SFC-UNL,,,,
443,1183741,0,999000,1/10/19 7:21,1/11/19 14:46,1/11/19 16:09,2ROPS AIROP DO-1901 PART A STNR ALT RESERVATION WI AN AREA DEFINED AS 3439N12038W TO 3439N12033W TO 3419N12027W TO 3400N12026W TO 3346N12025W TO 3346N12027W TO 3351N12029W TO 3423N12037W TO POINT OF ORIGIN,,,,
443,1187591,0,999000,1/11/19 6:46,1/11/19 14:46,1/14/19 20:30,SSEI WO CAT ,,,,
357,657650,0,43000,10/24/17 19:42,10/28/17 11:00,10/30/17 3:00,FRNG WILL TAKE PLACE WI AREA BOUNDED BY COORD:  140200N-1074800E  140225N-1074800E  140235N-1074810E  140345N-1074915E  140205N-1074813E BRG: NW - DURING THIS TIME,,,,
357,644003,4.00E+05,250000,10/20/17 15:36,10/29/17 18:30,10/29/17 22:30,GPS (INCLUDING WAAS,,,,
357,644002,500,999000,10/20/17 15:37,10/29/17 18:30,10/29/17 22:30,GPS (INCLUDING WAAS,,,,
357,644005,500,999000,10/20/17 15:37,10/29/17 18:30,10/29/17 22:30,GPS (INCLUDING WAAS,,,,
357,644004,500,999000,10/20/17 15:38,10/29/17 18:30,10/29/17 22:30,GPS (INCLUDING WAAS,,,,
357,644407,0,290000,10/26/17 10:45,10/29/17 18:30,10/30/17 3:00,PMRF JETHRO LOW/HIGH STNR ALT RESERVATION WI AN AREA DEFINED AS 2230N16100W TO 2209N15944W TO 2158N15944W TO 1930N16700W TO 1300N17800E TO 1500N17300E TO 2100N17500E TO 2300N16700W TO 2230N16100W TO POINT OF ORIGIN,,,,
357,644408,0,290000,10/26/17 10:46,10/29/17 18:30,10/30/17 3:00,PMRF JETHRO LOW/HIGH STNR ALT RESERVATION WI AN AREA DEFINED  AS 2230N16100W TO 2209N15944W TO 2158N15944W TO 1930N16700W TO  1300N17800E TO 1500N17300E TO 2100N17500E TO 2300N16700W TO  2230N16100W TO POINT OF ORIGIN,,,,
357,642567,0,50000,10/28/17 21:03,10/29/17 10:00,10/30/17 3:00,AIRSPACE R3401A ACT SFC-5000FT,,,,
357,642719,1000,99990,10/28/17 23:03,10/29/17 12:00,10/30/17 3:00,AIRSPACE WARRIOR 2 LOW MOA ACT 100FT AGL-9999FT,,,,
357,642720,1.00E+05,180000,10/28/17 23:03,10/29/17 12:00,10/30/17 3:00,AIRSPACE WARRIOR 3 HIGH MOA ACT 10000FT UP TO BUT NOT INCLUDING FL180,,,,
357,642721,1.00E+05,180000,10/28/17 23:03,10/29/17 12:00,10/30/17 3:00,AIRSPACE WARRIOR 1 HIGH MOA ACT 10000FT UP TO BUT NOT INCLUDING FL180,,,,
357,642722,1.00E+05,180000,10/28/17 23:03,10/29/17 12:00,10/30/17 3:00,AIRSPACE WARRIOR 2 HIGH MOA ACT 10000FT UP TO BUT NOT INCLUDING FL180,,,,
357,642723,1000,99990,10/28/17 23:03,10/29/17 12:00,10/30/17 3:00,AIRSPACE WARRIOR 1 LOW MOA ACT 100FT AGL-9999FT,,,,
357,642724,1000,99990,10/28/17 23:03,10/29/17 12:00,10/30/17 3:00,AIRSPACE WARRIOR 3 LOW MOA ACT 100FT AGL-9999FT,,,,
357,644006,500,999000,10/20/17 15:35,10/29/17 18:30,10/29/17 22:30,GPS (INCLUDING WAAS,,,,
321,428133,190000,3.00E+05,5/30/17 8:26,6/1/17 7:00,6/1/17 8:00,ATS ROUTE SEGMENTS CLSD: 1. B824 A108 URL-GERLI 2. A122 URL-BAGIR FL190/FL300 ,,,,
321,432102,0,66500,5/31/17 3:54,6/1/17 7:00,6/1/17 14:00,DANGER AREA EYD16 KLAIPEDA ACT,,,,
321,433954,120000,5.00E+05,5/31/17 9:56,6/1/17 7:00,6/1/17 14:30,VALIDITY: 01 JUN 2017 06:00 - 02 JUN 2017 06:00 REMARK: MILEX ALSO BLW ACTIVE AMA. REF AIP ENR 5.2-1  ENOR/ENOB FIR  AMA MANAGEABLE AREAS (FUA LEVEL 2):  NO RSA     MNM MAX WEF   TIL   FUA RS   REMARK  01 END506Z 120 300 11:30 14:30 END506ZR ACE1/A6 02 END533Z 195 500 07:00 09:00 END533ZR D2 03 END534Z 150 500 07:00 09:00 END534ZR D3 04 END536Z 195 500 07:00 09:00 END536ZR D5 05 END537Z 150 500 07:00 09:00 END537ZR D6 06 END539Z 195 500 07:00 09:00 END539ZR D8 07 END540Z 150 500 07:00 09:00 END540ZR D9 08 ENDACE  120 300 11:30 14:30 ENDACER  ACE2  (AUP) AIRSPACE USE PLAN IS AN OVERVIEW OF ACTIVATED MILITARY AREAS. REF AIP NORWAY ENR 5.2 AND 6.5-1/6.5-3,,,,
321,433955,120000,5.00E+05,5/31/17 9:56,6/1/17 7:00,6/1/17 14:30,VALIDITY: 01 JUN 2017 06:00 - 02 JUN 2017 06:00 REMARK: MILEX ALSO BLW ACTIVE AMA. REF AIP ENR 5.2-1  ENOR/ENOB FIR  AMA MANAGEABLE AREAS (FUA LEVEL 2):  NO RSA     MNM MAX WEF   TIL   FUA RS   REMARK  01 END506Z 120 300 11:30 14:30 END506ZR ACE1/A6 02 END533Z 195 500 07:00 09:00 END533ZR D2 03 END534Z 150 500 07:00 09:00 END534ZR D3 04 END536Z 195 500 07:00 09:00 END536ZR D5 05 END537Z 150 500 07:00 09:00 END537ZR D6 06 END539Z 195 500 07:00 09:00 END539ZR D8 07 END540Z 150 500 07:00 09:00 END540ZR D9 08 ENDACE  120 300 11:30 14:30 ENDACER  ACE2  (AUP) AIRSPACE USE PLAN IS AN OVERVIEW OF ACTIVATED MILITARY AREAS. REF AIP NORWAY ENR 5.2 AND 6.5-1/6.5-3,,,,
321,426424,0,999000,5/30/17 3:19,6/1/17 7:00,6/1/17 15:00,HRADISTE RADIO (120,,,,
321,433696,40000,280000,5/31/17 8:55,6/1/17 7:00,6/1/17 15:00,TEMPORARY RESERVED AREA LRTRA40 ACTIVATED. MIL FLT    FLT WILL BE COOR BTN CIV AND MIL ATC    EXPECT RADAR VECTORING,,,,
321,433695,285000,460000,5/31/17 8:56,6/1/17 7:00,6/1/17 15:00,TEMPORARY RESERVED AREA LRTRA41 ACTIVATED. MIL FLT    FLT WILL BE COOR BTN CIV AND MIL ATC    EXPECT RADAR VECTORING,,,,
321,433304,50000,660000,5/31/17 7:46,6/1/17 7:00,6/1/17 15:30,THE FOLLOWING SOUTHERN MANAGED DANGER AREAS ARE ACTIVATED: EG D323A 0700-0900 FL050-FL660 EG D323A 0900-1015 FL050-FL660 EG D323A 1015-1315 FL050-FL660 EG D323A 1315-1530 FL050-FL660 EG D323B 0700-0900 FL050-FL660 EG D323B 0900-1015 FL050-FL660 EG D323B 1015-1315 FL050-FL660 EG D323B 1315-1530 FL050-FL660 EG D323C 0700-0900 FL050-FL660 EG D323C 0900-1030 FL050-FL660 EG D323C 1030-1315 FL050-FL660 EG D323C 1315-1530 FL050-FL660 EG D323D 0700-0900 FL050-FL660 EG D323D 0900-1030 FL050-FL660 EG D323D 1030-1315 FL050-FL660 EG D323D 1315-1530 FL050-FL660 EG D323E 0700-0900 FL250-FL660 EG D323F 0700-0900 FL250-FL660 EG D323G 0700-0900 FL250-FL660,,,,
321,433306,50000,660000,5/31/17 7:46,6/1/17 7:00,6/1/17 15:30,THE FOLLOWING SOUTHERN MANAGED DANGER AREAS ARE ACTIVATED: EG D323A 0700-0900 FL050-FL660 EG D323A 0900-1015 FL050-FL660 EG D323A 1015-1315 FL050-FL660 EG D323A 1315-1530 FL050-FL660 EG D323B 0700-0900 FL050-FL660 EG D323B 0900-1015 FL050-FL660 EG D323B 1015-1315 FL050-FL660 EG D323B 1315-1530 FL050-FL660 EG D323C 0700-0900 FL050-FL660 EG D323C 0900-1030 FL050-FL660 EG D323C 1030-1315 FL050-FL660 EG D323C 1315-1530 FL050-FL660 EG D323D 0700-0900 FL050-FL660 EG D323D 0900-1030 FL050-FL660 EG D323D 1030-1315 FL050-FL660 EG D323D 1315-1530 FL050-FL660 EG D323E 0700-0900 FL250-FL660 EG D323F 0700-0900 FL250-FL660 EG D323G 0700-0900 FL250-FL660,,,,
321,434228,0,20000,5/31/17 10:17,6/1/17 7:00,6/1/17 16:00,PIPELINE INSPECTION NOTIFICATION PROCEDURE SYSTEM (PINS) WILL TAKE PLACE IN THE FOLLOWING LOW FLYING AREAS 1,,,,
321,434229,0,20000,5/31/17 10:17,6/1/17 7:00,6/1/17 16:00,PIPELINE INSPECTION NOTIFICATION PROCEDURE SYSTEM (PINS) WILL TAKE PLACE IN THE FOLLOWING LOW FLYING AREAS 1,,,,
321,427602,0,NA,5/25/17 1:38,6/1/17 7:00,6/1/17 10:00,TEMPORARY RESTRICTED AREA 5 KM BESIDE STRAIGHT  LINE CONNECTING POINTS WITH COORDINATES: 500500N 0234045E  500620N 0234200E 500445N 0235456E ACTIVATED. STATE AVIATION FLIGHTS.,,,,
321,433373,0,230000,5/31/17 7:53,6/1/17 7:00,6/1/17 17:00,THE FOLLOWING PENDINE DANGER AREA IS ACTIVATED: EG D117   0700-1700   SFC-23000FT AMSL,,,,
321,432639,270000,350000,5/31/17 5:45,6/1/17 7:00,6/1/17 20:00,TEMPORARY RESERVED AREA ACTIVATED.    MIL FLT WILL TAKE PLACE INTO THE FLW AREA:    462600N0260800E-455800N0272800E-452500N0270300E-454900N0254400E    462600N0260800E    FLT WILL BE COOR BTN CIV AND MIL ATC    EXPECT RADAR VECTORING,,,,
321,432668,270000,350000,5/31/17 5:46,6/1/17 7:00,6/1/17 20:00,TEMPORARY RESERVED AREA ACTIVATED.    MIL FLT WILL TAKE PLACE INTO THE FLW AREA:    450000N0270300E-443600N0281500E-435200N0282900E-441600N0271000E    450000N0270300E    FLT WILL BE COOR BTN CIV AND MIL ATC    EXPECT RADAR VECTORING,,,,
321,432667,270000,350000,5/31/17 5:48,6/1/17 7:00,6/1/17 20:00,TEMPORARY RESERVED AREA WILL TAKE PLACE INTO A CIRCLE CENTRED    ON POINT OF COORD 444000N0283500E WITH 15NM RADIUS. MIL FLT    FLT WILL BE COOR BTN CIV AND MIL ATC    EXPECT RADAR VECTORING,,,,
321,430821,0,999000,5/30/17 22:42,6/1/17 7:00,6/1/17 21:00,AIRSPACE CLSD AS FLW: 1. WI CIRCLE RADIUS 1KM CENTRE 453100N0463400E    GND-750M AGL. 2. AREA: 453200N0463200E-453600N0463100E-445900N0471500E-          445300N0470400E-453200N0463200E    750M AGL-750M AGL.,,,,
321,434304,0,999000,5/31/17 10:32,6/1/17 7:00,6/1/17 21:00,EASTBOUND PACOTS TRACKS BETWEEN JAPAN AND NORTH AMERICA,,,,
321,434305,0,999000,5/31/17 10:33,6/1/17 7:00,6/1/17 21:00,EASTBOUND PACOTS TRACKS BETWEEN SOUTHEAST ASIA AND NORTH AMERICA,,,,
321,432669,165000,660000,5/31/17 5:49,6/1/17 7:00,6/1/17 23:59,EP RAD (ROUTE AVAILABILITY DOCUMENT) DCT ROUTE: EP5258 DCT ENORU AGAVA FL165-FL660 EP5173 DCT LAGAR AGAVA FL165-FL660 NOT AVBL. ,,,,
321,423565,0,70000,5/29/17 5:36,6/1/17 7:00,6/2/17 11:30,DEP/ARR ACFT WILL BE DLA DUE TO ILS/DME FLTCK,,,,
321,429442,0,2.00E+05,5/30/17 13:47,6/1/17 7:00,6/2/17 13:00,AIRSPACE CLSD WI AREA: 454836N0371000E-452700N0371000E-453224N0365542E- 454836N0365542E-454836N0371000E.,,,,
321,432083,130000,280000,5/31/17 3:48,6/1/17 7:00,6/1/17 10:00,TEMPORARY SEGREGATED AREA EYTSA4 BOOKED. ACTUAL INFO ABOUT ACT VIA VILNIUS ACC ON 133.305MHZ AND ON 135.380MHZ,,,,
321,429443,0,2.00E+05,5/30/17 13:47,6/1/17 7:00,6/2/17 13:00,ATS RTE SEGMENTS CLSD: A100 RIDLA - ARNAD G244 PATUM - TOKNO G823 TOKNO - RIDLA G835 RIDLA - TIBET.,,,,
321,429444,0,670000,5/30/17 13:47,6/1/17 7:00,6/2/17 13:00,ATS RTE SEGMENTS CLSD: A805 GAMAN - OBUMA G822 SOTUB - OLENA P567 LEMTO - OLENA R230 OLENA - NUGRI.,,,,
321,429445,0,670000,5/30/17 13:47,6/1/17 7:00,6/2/17 13:00,ATS RTE SEGMENTS CLSD: A805 GAMAN - OBUMA G822 SOTUB - OLENA P567 LEMTO - OLENA R230 OLENA - NUGRI.,,,,
321,429461,0,670000,5/30/17 13:48,6/1/17 7:00,6/2/17 13:00,AIRSPACE CLSD WI AREA: 443300N0370630E-442500N0370630E-441400N0364000E- 444500N0364130E-443300N0370630E.,,,,
321,423405,0,999000,5/29/17 4:39,6/1/17 7:00,6/2/17 14:00,AIRSPACE CLSD WI 1KM EITHER SIDE OF LINE JOINING POINTS: 452800N0403100E-453300N0402600E-453500N0402300E- 454100N0401800E-452800N0403100E,,,,
321,424148,0,999000,5/29/17 8:41,6/1/17 7:00,6/3/17 14:00,AIRSPACE CLSD AS FLW: 1. WI CIRCLE RADIUS 0.5KM CENTRE 532900N0360300E    SFC-500M AGL. 2. WI 3KM EITHER SIDE OF LINE JOINING POINTS:    532800N0351000E-532700N0352600E-533900N0353100E-532700N0352600E-    532700N0354500E-533100N0361900E-532900N0360300E-532700N0354500E-    533100N0361900E-532900N0360300E-530600N0360600E.    450M AGL-500M AGL.,,,,
